157	50.99	51.67	50.49	48.51	54.63	53.15	50.73	35.31
158	50.80	51.19	49.94	48.28	54.23	52.63	50.26	35.37
159	50.61	50.74	49.41	48.05	53.81	52.14	49.81	35.43
160	50.41	50.31	48.94	47.83	53.40	51.69	49.37	35.49
161	50.19	49.92	48.48	47.60	53.00	51.25	48.93	35.55
162	49.98	49.55	48.08	47.37	52.61	50.85	48.50	35.60
163	49.78	49.21	47.69	47.14	52.22	50.46	48.11	35.65
164	49.54	49.00	47.49	46.86	51.80	50.44	47.68	35.68
165	49.32	49.28	47.93	46.61	51.45	51.32	47.33	35.72
166	49.12	49.96	48.79	46.40	51.30	52.59	47.13	35.74
167	48.99	50.85	49.87	46.26	51.33	53.95	47.10	35.78
168	48.92	51.82	51.03	46.20	51.54	55.28	47.22	35.81
169	48.93	52.83	52.21	46.21	51.85	56.51	47.48	35.85
170	49.01	53.81	53.34	46.30	52.24	57.66	47.83	35.88
171	49.15	54.78	54.43	46.46	52.69	58.71	48.27	35.91
172	49.34	55.67	55.47	46.66	53.16	59.68	48.76	35.94
173	49.57	56.52	56.44	46.90	53.67	60.56	49.30	35.98
174	49.83	57.32	57.34	47.18	54.19	61.38	49.87	36.00
175	50.12	58.06	58.19	47.48	54.72	62.14	50.45	36.03
176	50.43	58.76	58.97	47.80	55.25	62.85	51.03	36.06
177	50.74	59.41	59.69	48.13	55.78	63.50	51.62	36.09
178	51.07	60.02	60.37	48.47	56.32	64.12	52.20	36.13
179	51.41	60.59	60.99	48.81	56.84	64.69	52.77	36.16
180	51.75	61.13	61.58	49.16	57.36	65.24	53.33	36.19
181	52.08	61.62	62.13	49.51	57.87	65.75	53.88	36.23
182	52.43	62.09	62.64	49.86	58.38	66.24	54.42	36.28
183	52.75	62.52	63.06	50.17	58.85	66.68	54.90	36.30
184	53.06	62.73	63.16	50.43	59.26	66.66	55.31	36.29
185	53.35	62.52	62.77	50.73	59.59	65.88	55.68	36.31
186	53.63	61.98	62.03	51.01	59.80	64.80	55.97	36.36
187	53.85	61.24	61.09	51.23	59.86	63.65	56.08	36.42
188	54.01	60.41	60.09	51.40	59.80	62.51	56.07	36.48
189	54.10	59.56	59.07	51.48	59.62	61.44	55.92	36.54
190	54.14	58.72	58.11	51.50	59.38	60.44	55.69	36.60
191	54.12	57.91	57.17	51.45	59.07	59.51	55.39	36.66
192	54.05	57.14	56.28	51.36	58.74	58.67	55.03	36.73
193	53.95	56.42	55.46	51.24	58.37	57.88	54.63	36.79
194	53.81	55.73	54.69	51.08	57.99	57.16	54.21	36.85
195	53.65	55.10	53.95	50.90	57.59	56.49	53.74	36.91
196	53.48	54.51	53.29	50.70	57.19	55.88	53.29	36.97
197	53.30	53.96	52.66	50.48	56.77	55.29	52.82	37.02
198	53.09	53.46	52.07	50.26	56.35	54.75	52.35	37.08
199	52.89	52.98	51.53	50.03	55.92	54.24	51.88	37.13
200	52.69	52.55	51.03	49.79	55.50	53.75	51.42	37.19
201	52.48	52.13	50.58	49.56	55.09	53.29	50.98	37.24
202	52.28	51.75	50.15	49.33	54.68	52.86	50.55	37.29
203	52.05	51.40	49.72	49.03	54.23	52.45	50.09	37.31
204	51.80	51.35	49.75	48.76	53.80	52.78	49.67	37.34
205	51.57	51.78	50.37	48.52	53.50	53.84	49.35	37.37
206	51.39	52.53	51.32	48.33	53.41	55.15	49.19	37.40
207	51.26	53.44	52.42	48.22	53.50	56.47	49.21	37.44
208	51.21	54.41	53.57	48.19	53.73	57.74	49.36	37.47
209	51.24	55.38	54.71	48.23	54.06	58.92	49.64	37.51
210	51.34	56.34	55.80	48.34	54.46	60.01	50.02	37.54
211	51.48	57.25	56.86	48.50	54.91	61.00	50.46	37.57
212	51.68	58.10	57.84	48.71	55.38	61.92	50.96	37.60
213	51.91	58.92	58.76	48.96	55.87	62.76	51.49	37.63
214	52.16	59.67	59.62	49.24	56.38	63.54	52.04	37.66
215	52.44	60.37	60.43	49.54	56.89	64.26	52.61	37.69
216	52.74	61.04	61.17	49.86	57.41	64.93	53.18	37.72
217	53.05	61.65	61.86	50.18	57.93	65.56	53.75	37.74
218	53.36	62.23	62.51	50.52	58.44	66.13	54.30	37.77
219	53.69	62.76	63.10	50.86	58.95	66.69	54.86	37.81
220	54.01	63.28	63.66	51.19	59.45	67.20	55.40	37.85
221	54.34	63.74	64.17	51.53	59.93	67.69	55.93	37.88
222	54.67	64.19	64.65	51.87	60.42	68.16	56.44	37.92
223	54.97	64.57	65.00	52.16	60.87	68.55	56.87	37.94
224	55.27	64.69	65.00	52.44	61.27	68.33	57.27	37.95
225	55.54	64.36	64.48	52.72	61.60	67.46	57.63	37.97
226	55.79	63.72	63.64	52.97	61.78	66.35	57.85	38.01
227	55.98	62.93	62.66	53.16	61.79	65.19	57.92	38.06
228	56.11	62.09	61.64	53.28	61.68	64.05	57.86	38.11
229	56.17	61.22	60.61	53.33	61.47	62.99	57.68	38.17
230	56.17	60.38	59.64	53.30	61.19	62.00	57.41	38.21
231	56.12	59.55	58.71	53.24	60.87	61.08	57.08	38.26
232	56.03	58.80	57.83	53.13	60.51	60.25	56.70	38.33
233	55.89	58.08	56.99	52.98	60.13	59.48	56.26	38.40
234	55.73	57.40	56.21	52.80	59.72	58.76	55.81	38.46
235	55.56	56.76	55.48	52.60	59.31	58.10	55.33	38.52
236	55.36	56.17	54.82	52.38	58.89	57.49	54.86	38.58
237	55.15	55.62	54.20	52.16	58.46	56.91	54.38	38.64
238	54.93	55.10	53.61	51.92	58.03	56.36	53.89	38.70
239	54.72	54.62	53.07	51.69	57.60	55.85	53.42	38.76
240	54.49	54.18	52.58	51.45	57.18	55.36	52.96	38.82
241	54.27	53.77	52.11	51.20	56.75	54.90	52.51	38.86
242	54.04	53.38	51.68	50.94	56.33	54.47	52.07	38.91
243	53.78	53.00	51.24	50.64	55.88	54.07	51.60	38.92
244	53.53	52.95	51.28	50.36	55.43	54.40	51.19	38.95
245	53.29	53.37	51.90	50.11	55.12	55.45	50.86	38.97
246	53.09	54.12	52.85	49.92	55.02	56.73	50.70	39.00
247	52.96	55.02	53.95	49.80	55.10	58.05	50.70	39.03
248	52.90	55.98	55.09	49.75	55.32	59.30	50.86	39.06
249	52.92	56.96	56.22	49.78	55.64	60.47	51.13	39.08
250	53.00	57.90	57.32	49.89	56.03	61.55	51.50	39.11
251	53.15	58.80	58.36	50.05	56.47	62.53	51.94	39.13
252	53.33	59.66	59.34	50.25	56.93	63.44	52.43	39.15
253	53.55	60.45	60.26	50.50	57.42	64.28	52.96	39.18
254	53.80	61.21	61.12	50.77	57.92	65.05	53.51	39.20
